STH,Temp,NE11,NE22
0.851529479027,350.149993896,0.495496,0.631026
1.12310063839,350.149993896,0.215206,0.46654
1.30425930023,351.14666748,0.110332,0.419909
1.58681464195,350.149993896,-0.0395054,0.139465
STH,Temp,NE11,NE22
0.521985828876,349.795715332,0.990206,1.00941
0.518619477749,350.12588501,1.01171,0.996991
0.846687376499,350.149993896,0.501153,0.634232
1.11870396137,350.149993896,0.2148,0.472694
1.35012865067,350.14666748,0.100722,0.380808
1.55501198769,351.149993896,-0.0212458,0.157115
STH,Temp,NE11,NE22
0.553832113743,349.273498535,0.936533,0.945892
0.513512253761,349.869995117,1.0226,1.0127
0.833821952343,350.149993896,0.50479,0.655017
1.10922622681,350.149993896,0.2206,0.482724
1.34046125412,350.149993896,0.110175,0.3894
1.57581841946,350.149993896,-0.0458215,0.142477
STH,Temp,NE11,NE22
0.476888954639,350.273498535,1.0987,1.0967
0.536403536797,349.869995117,0.964885,0.971788
0.846747875214,350.149993896,0.503253,0.631544
1.11568510532,350.149993896,0.217558,0.473328
1.3491216898,350.149993896,0.105904,0.382937
1.58954775333,350.149993896,-0.0441978,0.137022
STH,Temp,NE11,NE22
0.585102796555,349.273498535,0.882739,0.884995
0.481322556734,350.869995117,1.12678,1.04182
0.856427490711,350.149993896,0.503504,0.611929
1.12625825405,350.149993896,0.215344,0.462991
1.35205233097,350.149993896,0.107929,0.377091
1.57770347595,350.149993896,-0.0477072,0.148497
STH,Temp,NE11,NE22
0.576435208321,349.273498535,0.908156,0.899794
0.522978246212,349.869995117,1.01319,0.992344
0.786471247673,351.149993896,0.522638,0.738088
1.12741780281,350.149993896,0.214046,0.462112
1.35447537899,350.149993896,0.108037,0.374332
1.5807929039,350.149993896,-0.0488246,0.143621
STH,Temp,NE11,NE22
0.570003569126,349.273498535,0.908107,0.920671
0.525155723095,349.869995117,1.01521,0.981544
0.839556336403,350.149993896,0.496856,0.649278
1.06041908264,351.149993896,0.228421,0.54616
1.3538402319,350.149993896,0.104284,0.376598
1.5847235918,350.149993896,-0.0337645,0.128615
STH,Temp,NE11,NE22
0.560397624969,349.273498535,0.934959,0.924308
0.516701281071,349.869995117,1.02501,0.999187
0.839427471161,350.149993896,0.501015,0.646343
1.11531198025,350.149993896,0.21324,0.479581
1.30009305477,351.149993896,0.111759,0.424893
1.58334457874,350.149993896,-0.0392071,0.143531
STH,Temp,NE11,NE22
0.561727523804,349.273498535,0.919779,0.934413
0.518315970898,349.869995117,1.02272,0.998232
0.834998905659,350.149993896,0.501531,0.654645
1.10967135429,350.149993896,0.215369,0.484834
1.34276378155,350.149993896,0.102819,0.387705
1.55463695526,351.149993896,-0.0278874,0.158981
STH,Temp,NE11,NE22
0.527292847633,349.677947998,0.978086,0.999771
0.519366025925,350.06817627,1.01119,0.997513
0.843966782093,350.149993896,0.502935,0.641591
1.11692202091,350.149993896,0.215504,0.477754
1.34688699245,350.14743042,0.10557,0.383909
1.57970654964,350.149993896,-0.0467661,0.141771
STH,Temp,NE11,NE22
0.447420239449,350.677947998,1.16295,1.16888
0.535100102425,350.06817627,0.969455,0.969879
0.856897115707,350.149993896,0.500481,0.611643
1.12403392792,350.149993896,0.213373,0.464228
1.35166120529,350.14743042,0.110713,0.374069
1.59022700787,350.149993896,-0.0494607,0.136553
STH,Temp,NE11,NE22
0.556484043598,349.677947998,0.927992,0.943178
0.481567502022,351.06817627,1.1128,1.04725
0.865678071976,350.149993896,0.505369,0.592403
1.13181817532,350.149993896,0.21701,0.454427
1.35936832428,350.14743042,0.104528,0.370069
1.58317434788,350.149993896,-0.0303055,0.123408
STH,Temp,NE11,NE22
0.544286072254,349.677947998,0.946843,0.969294
0.527009725571,350.06817627,1.00263,0.983747
0.796712219715,351.149993896,0.520851,0.716664
1.13510775566,350.149993896,0.21266,0.452692
1.36063170433,350.14743042,0.109694,0.366442
1.58591377735,350.149993896,-0.0433601,0.142286
STH,Temp,NE11,NE22
0.534938514233,349.677947998,0.971215,0.980105
0.52546787262,350.06817627,1.00693,0.982262
0.848770201206,350.149993896,0.501491,0.630529
1.06936526299,351.149993896,0.225429,0.536544
1.35952413082,350.14743042,0.107495,0.37028
1.581848979,350.149993896,-0.0416683,0.141506
STH,Temp,NE11,NE22
0.534398198128,349.677947998,0.967402,0.985427
0.530696332455,350.06817627,0.981847,0.984897
0.847072422504,350.149993896,0.497,0.632371
1.11996495724,350.149993896,0.217949,0.470488
1.30657482147,351.14743042,0.113021,0.421232
1.58385467529,350.149993896,-0.045329,0.144559
STH,Temp,NE11,NE22
0.527846097946,349.677947998,0.982109,0.995276
0.52251791954,350.06817627,1.00675,0.986588
0.842996358871,350.149993896,0.500346,0.640585
1.117608428,350.149993896,0.217326,0.471285
1.34885203838,350.14743042,0.105292,0.380334
1.55602359772,351.149993896,-0.0348212,0.150709
STH,Temp,NE11,NE22
0.538895010948,349.475738525,0.961549,0.973237
0.51854711771,349.969085693,1.02403,0.992482
0.838540673256,350.149993896,0.505021,0.645921
1.11352860928,350.149993896,0.218311,0.479081
1.34470617771,350.148712158,0.106921,0.385245
1.5795737505,350.149993896,-0.0456102,0.142503
STH,Temp,NE11,NE22
0.463738322258,350.475738525,1.12437,1.13331
0.536738157272,349.969085693,0.967812,0.963825
0.850877642632,350.149993896,0.504458,0.62491
1.1197668314,350.149993896,0.218388,0.47078
1.3483839035,350.148712158,0.108493,0.380855
1.59008359909,350.149993896,-0.0456207,0.137883
STH,Temp,NE11,NE22
0.569564342499,349.475738525,0.902934,0.918497
0.479093581438,350.969085693,1.13619,1.04077
0.86149507761,350.149993896,0.501221,0.602222
1.1283031702,350.149993896,0.216252,0.458964
1.35352611542,350.148712158,0.106741,0.374291
1.5846375227,350.149993896,-0.0349885,0.134898
STH,Temp,NE11,NE22
0.561102211475,349.475738525,0.928083,0.930287
0.52275800705,349.969085693,1.02003,0.983293
0.792167127132,351.149993896,0.517958,0.731262
1.12847983837,350.149993896,0.21415,0.458204
1.36213374138,350.148712158,0.100236,0.370488
1.54824590683,350.149993896,-0.0431403,0.171577
STH,Temp,NE11,NE22
0.555415809155,349.475738525,0.934963,0.939754
0.521896004677,349.969085693,1.00626,0.999914
0.844508230686,350.149993896,0.493857,0.642978
1.06603860855,351.149993896,0.224907,0.537889
1.35507583618,350.148712158,0.107448,0.374578
1.58468675613,350.149993896,-0.0452976,0.135826
STH,Temp,NE11,NE22
0.543831348419,349.475738525,0.956191,0.961694
0.524569690228,349.969085693,1.0046,0.987674
0.842010498047,350.149993896,0.500616,0.645959
1.11601495743,350.149993896,0.213869,0.475501
1.30403363705,351.148712158,0.109138,0.423683
1.58321714401,350.149993896,-0.0361198,0.140519
STH,Temp,NE11,NE22
0.544758200645,349.475738525,0.950595,0.960584
0.522025346756,349.969085693,1.00562,0.995743
0.838926613331,350.149993896,0.50484,0.649059
1.11235821247,350.149993896,0.215269,0.478419
1.34841787815,350.148712158,0.0965324,0.385345
1.54297459126,351.149993896,-0.0446047,0.17404
STH,Temp,NE11,NE22
0.525150239468,349.634033203,0.982689,0.997314
0.523102462292,350.046630859,1.01371,0.979596
0.842389047146,350.149993896,0.501441,0.640863
1.11698257923,350.149993896,0.213599,0.477241
1.34521400928,350.147705078,0.11082,0.380912
1.57945990562,350.149993896,-0.0452162,0.140003
STH,Temp,NE11,NE22
0.456689238548,350.634033203,1.15792,1.13143
0.530458033085,350.046630859,0.97,0.986899
0.854961872101,350.149993896,0.500269,0.61656
1.12605965137,350.149993896,0.212337,0.465863
1.34942233562,350.147705078,0.1107,0.378341
1.58585977554,350.149993896,-0.0464863,0.140551
STH,Temp,NE11,NE22
0.558371305466,349.634033203,0.925113,0.936992
0.48380023241,351.046630859,1.10799,1.04449
0.863260686398,350.149993896,0.501032,0.599023
1.12989985943,350.149993896,0.214504,0.457767
1.35603368282,350.147705078,0.107137,0.371177
1.58235239983,350.149993896,-0.0490084,0.137428
STH,Temp,NE11,NE22
0.544450521469,349.634033203,0.954254,0.960789
0.522567212582,350.046630859,1.01223,0.991472
0.796541392803,351.149993896,0.518235,0.719138
1.13332796097,350.149993896,0.213867,0.453198
1.35799574852,350.147705078,0.10749,0.369869
1.58542060852,350.149993896,-0.0445836,0.139647
STH,Temp,NE11,NE22
0.533194422722,349.634033203,0.978816,0.975755
0.522353887558,350.046630859,0.999475,0.998926
0.846412599087,350.149993896,0.498048,0.638557
1.07027447224,351.149993896,0.223307,0.535932
1.35370004177,350.147705078,0.111105,0.373841
1.58670711517,350.149993896,-0.0433598,0.135436
STH,Temp,NE11,NE22
0.533073723316,349.634033203,0.97813,0.97577
0.525655567646,350.046630859,0.989272,0.997443
0.84632563591,350.149993896,0.49412,0.639576
1.12200880051,350.149993896,0.21218,0.470007
1.30708384514,351.147705078,0.111731,0.420547
1.58246243,350.149993896,-0.0469787,0.145389
STH,Temp,NE11,NE22
0.528369545937,349.634033203,0.98063,0.991478
0.518749415874,350.046630859,1.00097,1.01055
0.844300985336,350.149993896,0.503192,0.636465
1.11547195911,350.149993896,0.216022,0.474842
1.34892034531,350.147705078,0.103656,0.379351
1.5547722578,351.149993896,-0.0357949,0.160324
STH,Temp,NE11,NE22
0.648732960224,347.902038574,0.790406,0.800446
0.534072577953,348.810882568,1.0227,0.956267
0.80112195015,349.84765625,0.504699,0.725656
1.10353040695,349.594665527,0.21315,0.497317
1.30871224403,350.149993896,0.106216,0.424693
1.55122101307,350.149993896,-0.0258929,0.158426
STH,Temp,NE11,NE22
0.531158804893,348.902038574,0.989851,0.98835
0.555240809917,348.810882568,0.929102,0.960533
0.814249694347,349.84765625,0.498575,0.698508
1.11390340328,349.594665527,0.207758,0.485248
1.31422412395,350.149993896,0.110103,0.413782
1.56462323666,350.149993896,-0.0437704,0.148645
STH,Temp,NE11,NE22
0.688835918903,347.902038574,0.729754,0.7479
0.485729575157,349.810882568,1.12612,1.04193
0.828323066235,349.84765625,0.503162,0.670391
1.11931324005,349.594665527,0.212357,0.472111
1.31843352318,350.149993896,0.107198,0.409036
1.55874443054,350.149993896,-0.0297151,0.157956
STH,Temp,NE11,NE22
0.674468696117,347.902038574,0.759792,0.76138
0.546618759632,348.810882568,1.01423,0.92918
0.754238963127,350.84765625,0.530525,0.816638
1.12222099304,349.594665527,0.214743,0.471932
1.3246897459,350.149993896,0.109568,0.40818
1.56410229206,350.149993896,-0.0407647,0.149365
STH,Temp,NE11,NE22
0.658161580563,347.902038574,0.777117,0.78339
0.54149544239,348.810882568,1.01329,0.944249
0.811141431332,349.84765625,0.498702,0.712597
1.05249881744,350.594665527,0.2244,0.563027
1.3203060627,350.149993896,0.109215,0.408579
1.56629347801,350.149993896,-0.0325236,0.147453
STH,Temp,NE11,NE22
0.664407432079,347.902038574,0.78012,0.761179
0.537045776844,348.810882568,1.01783,0.952242
0.805989086628,349.84765625,0.500732,0.720344
1.10726583004,349.594665527,0.213397,0.491091
1.26600289345,351.149993896,0.114782,0.46075
1.57135939598,350.149993896,-0.030838,0.150048
STH,Temp,NE11,NE22
0.654098212719,347.902038574,0.790985,0.778236
0.538354277611,348.810882568,1.01562,0.949187
0.802473723888,349.84765625,0.503269,0.722137
1.10426366329,349.594665527,0.218973,0.493966
1.31478285789,350.149993896,0.103432,0.422338
1.5372377634,351.149993896,-0.034895,0.164164
STH,Temp,NE11,NE22
0.688661158085,346.522827148,0.750895,0.743373
0.722752571106,346.101013184,0.72619,0.714372
0.70469135046,349.89163208,0.518123,0.975802
1.05980622768,349.240234375,0.218805,0.563945
1.27063596249,350.020202637,0.110827,0.467826
1.53583848476,350.149993896,-0.0304552,0.166236
STH,Temp,NE11,NE22
0.614189863205,347.522827148,0.849696,0.852243
0.715771257877,346.101013184,0.70652,0.754705
0.713227808475,349.89163208,0.517656,0.945453
1.06634557247,349.240234375,0.217725,0.552082
1.27337503433,350.020202637,0.108819,0.462409
1.54416966438,350.149993896,-0.0190376,0.16067
STH,Temp,NE11,NE22
0.716568529606,346.522827148,0.691648,0.712389
0.636007845402,347.101013184,0.860257,0.80818
0.729058682919,349.89163208,0.523075,0.900148
1.08044493198,349.240234375,0.217121,0.532021
1.28008043766,350.020202637,0.112671,0.454232
1.54091227055,350.149993896,-0.0267511,0.160382
STH,Temp,NE11,NE22
0.726397395134,346.522827148,0.695098,0.696865
0.740798652172,346.101013184,0.702538,0.691741
0.664917469025,350.89163208,0.543946,1.07538
1.08317661285,349.240234375,0.215577,0.525585
1.28966772556,350.020202637,0.108385,0.444295
1.5463899374,350.149993896,-0.0232113,0.161799
STH,Temp,NE11,NE22
0.715128004551,346.522827148,0.709038,0.713248
0.734902858734,346.101013184,0.715398,0.693694
0.711681127548,349.89163208,0.512222,0.963892
1.00747776031,350.240234375,0.233087,0.636677
1.28769075871,350.020202637,0.106587,0.449345
1.54478216171,350.149993896,-0.0193931,0.157482
STH,Temp,NE11,NE22
0.708110034466,346.522827148,0.716591,0.716753
0.730886101723,346.101013184,0.713513,0.703721
0.706970095634,349.89163208,0.518227,0.971434
1.06713414192,349.240234375,0.21591,0.555065
1.23073220253,351.020202637,0.11823,0.512941
1.54122424126,350.149993896,-0.0351138,0.16389
STH,Temp,NE11,NE22
0.706154346466,346.522827148,0.715481,0.728412
0.72967505455,346.101013184,0.714798,0.704815
0.707007884979,349.89163208,0.514972,0.976517
1.06438219547,349.240234375,0.218766,0.561886
1.27442371845,350.020202637,0.104639,0.470256
1.50834107399,351.149993896,-0.0234112,0.184687
STH,Temp,NE11,NE22
0.740747392178,346.038818359,0.68151,0.681911
0.823599159718,345.149993896,0.602834,0.608219
0.671368598938,349.907073975,0.524316,1.08405
1.04898607731,349.115844727,0.217531,0.580849
1.25830662251,349.974639893,0.111037,0.482763
1.53031611443,350.149993896,-0.0231062,0.170785
STH,Temp,NE11,NE22
0.652215301991,347.038818359,0.799208,0.802035
0.816144704819,345.149993896,0.581441,0.648659
0.682104825974,349.907073975,0.522825,1.04515
1.05691933632,349.115844727,0.216791,0.569741
1.26499557495,349.974639893,0.108667,0.475559
1.53876590729,350.149993896,-0.0218414,0.162476
STH,Temp,NE11,NE22
0.760261416435,346.038818359,0.657162,0.659622
0.711864173412,346.149993896,0.742857,0.719227
0.69701820612,349.907073975,0.524504,0.990747
1.06535446644,349.115844727,0.216852,0.55649
1.26814031601,349.974639893,0.109836,0.475158
1.52863824368,350.149993896,-0.0343535,0.172938
STH,Temp,NE11,NE22
0.770168721676,346.038818359,0.645007,0.651949
0.836745262146,345.149993896,0.598133,0.591512
0.635217964649,350.907073975,0.553902,1.1814
1.0707962513,349.115844727,0.218829,0.542179
1.27555167675,349.974639893,0.111075,0.462046
1.54003918171,350.149993896,-0.0226308,0.162975
STH,Temp,NE11,NE22
0.763477861881,346.038818359,0.655854,0.656568
0.836684525013,345.149993896,0.589201,0.599141
0.682786285877,349.907073975,0.519338,1.06058
0.991784930229,350.115844727,0.238122,0.660015
1.270804286,349.974639893,0.112377,0.466673
1.54145359993,350.149993896,-0.0228753,0.166406
STH,Temp,NE11,NE22
0.7562032938,346.038818359,0.662441,0.662331
0.829487383366,345.149993896,0.596297,0.607719
0.676699757576,349.907073975,0.521572,1.07619
1.05480968952,349.115844727,0.217041,0.575215
1.21703124046,350.974639893,0.117085,0.531566
1.53049695492,350.149993896,-0.029265,0.171284
STH,Temp,NE11,NE22
0.758266329765,346.038818359,0.657525,0.663804
0.829631268978,345.149993896,0.598547,0.605381
0.675552010536,349.907073975,0.526816,1.07153
1.05274927616,349.115844727,0.217544,0.578899
1.2616724968,349.974639893,0.108699,0.482053
1.50141859055,351.149993896,-0.0116067,0.187847
STH,Temp,NE11,NE22
0.741973340511,345.855621338,0.67772,0.684365
0.801919519901,345.228210449,0.624824,0.632931
0.709830582142,349.12310791,0.50698,0.984751
1.01570653915,349.30758667,0.225404,0.633253
1.23851811886,350.029693604,0.110689,0.504744
1.52124142647,350.149993896,-0.0307448,0.183756
STH,Temp,NE11,NE22
0.650918424129,346.855621338,0.79607,0.803042
0.797626018524,345.228210449,0.599732,0.671305
0.721741557121,349.12310791,0.502154,0.948524
1.02191948891,349.30758667,0.22147,0.621569
1.24746847153,350.029693604,0.11145,0.498696
1.52144348621,350.149993896,-0.029132,0.174889
STH,Temp,NE11,NE22
0.768567204475,345.855621338,0.647381,0.644503
0.697554171085,346.228210449,0.759636,0.72988
0.737564146519,349.12310791,0.503535,0.899618
1.03305518627,349.30758667,0.223024,0.598951
1.25438046455,350.029693604,0.108772,0.488183
1.53010952473,350.149993896,-0.0267581,0.170283
STH,Temp,NE11,NE22
0.780963778496,345.855621338,0.643926,0.636876
0.821015894413,345.228210449,0.61512,0.606838
0.665680885315,350.12310791,0.53265,1.0942
1.04246520996,349.30758667,0.225208,0.585548
1.26062989235,350.029693604,0.11261,0.480362
1.53857564926,350.149993896,-0.0317077,0.168556
STH,Temp,NE11,NE22
0.768980979919,345.855621338,0.646325,0.657649
0.817117035389,345.228210449,0.61219,0.615037
0.719766497612,349.12310791,0.495168,0.971746
0.964018523693,350.30758667,0.240318,0.712779
1.25942111015,350.029693604,0.11095,0.484063
1.52987313271,350.149993896,-0.0335937,0.166647
STH,Temp,NE11,NE22
0.758065700531,345.855621338,0.657878,0.66675
0.811256289482,345.228210449,0.613763,0.626553
0.715906322002,349.12310791,0.503706,0.975226
1.02182471752,349.30758667,0.221172,0.629015
1.2020431757,351.029693604,0.120172,0.553537
1.52984178066,350.149993896,-0.0336195,0.171405
STH,Temp,NE11,NE22
0.750546991825,345.855621338,0.664259,0.674812
0.808567166328,345.228210449,0.620116,0.620871
0.71732378006,349.12310791,0.49832,0.97794
1.02083277702,349.30758667,0.222392,0.627198
1.24453508854,350.029693604,0.109245,0.498129
1.49138998985,351.149993896,-0.0288683,0.194429
STH,Temp,NE11,NE22
0.738024294376,345.455322266,0.676553,0.681762
0.749618947506,345.399169922,0.692779,0.680356
0.827820003033,347.409790039,0.456066,0.738796
0.942393362522,349.7265625,0.241214,0.766899
1.20643079281,350.149993896,0.109771,0.550085
1.49688017368,350.149993896,-0.034323,0.193874
STH,Temp,NE11,NE22
0.627753257751,346.455322266,0.838482,0.831348
0.7514513731,345.399169922,0.652012,0.719675
0.841858386993,347.409790039,0.452494,0.70305
0.952218055725,349.7265625,0.240335,0.74449
1.21314489841,350.149993896,0.117391,0.538051
1.5107562542,350.149993896,-0.0299023,0.181843
STH,Temp,NE11,NE22
0.808135807514,345.455322266,0.598844,0.602016
0.648506700993,346.399169922,0.846701,0.777192
0.861503124237,347.409790039,0.452423,0.666896
0.960798859596,349.7265625,0.239289,0.723346
1.21629619598,350.149993896,0.112207,0.538088
1.50868988037,350.149993896,-0.0280159,0.186718
STH,Temp,NE11,NE22
0.778223156929,345.455322266,0.6422,0.639914
0.77921551466,345.399169922,0.662491,0.64339
0.752279579639,348.409790039,0.486099,0.897016
0.972024202347,349.7265625,0.234952,0.706786
1.22835147381,350.149993896,0.115238,0.52315
1.50132393837,350.149993896,-0.0361831,0.194332
STH,Temp,NE11,NE22
0.755152404308,345.455322266,0.672196,0.668051
0.769444286823,345.399169922,0.664366,0.665668
0.842314064503,347.409790039,0.441973,0.727779
0.894643425941,350.7265625,0.261729,0.846231
1.22443342209,350.149993896,0.117,0.522954
1.52246844769,350.149993896,-0.031616,0.17773
STH,Temp,NE11,NE22
0.74188798666,345.455322266,0.684711,0.682945
0.760894477367,345.399169922,0.671327,0.676573
0.83589220047,347.409790039,0.447562,0.731863
0.95089507103,349.7265625,0.23941,0.754176
1.1665803194,351.149993896,0.121928,0.602361
1.52366232872,350.149993896,-0.0210344,0.177176
STH,Temp,NE11,NE22
0.747724354267,345.455322266,0.670868,0.682051
0.759883403778,345.399169922,0.685687,0.662306
0.829107046127,347.409790039,0.451383,0.742282
0.944417953491,349.7265625,0.23882,0.759048
1.2116458416,350.149993896,0.113887,0.541215
1.48135852814,351.149993896,-0.0144961,0.201061
STH,Temp,NE11,NE22
0.739247918129,345.149993896,0.687186,0.679726
0.765768051147,345.149993896,0.667016,0.669039
0.864555001259,346.770843506,0.433075,0.691362
0.911991715431,349.856536865,0.253319,0.827912
1.19096267223,350.149993896,0.120487,0.568718
1.49221110344,350.149993896,-0.0266623,0.201047
STH,Temp,NE11,NE22
0.655253529549,346.149993896,0.793931,0.788506
0.765268623829,345.149993896,0.646311,0.69628
0.876554250717,346.770843506,0.433149,0.657871
0.916963040829,349.856536865,0.250398,0.812269
1.19605517387,350.149993896,0.120795,0.562767
1.50171983242,350.149993896,-0.0259281,0.192831
STH,Temp,NE11,NE22
0.830745100975,345.149993896,0.578129,0.5832
0.660009622574,346.149993896,0.828365,0.761488
0.895625948906,346.770843506,0.433644,0.617573
0.930260717869,349.856536865,0.250562,0.785781
1.19863367081,350.149993896,0.115749,0.556865
1.50894379616,350.149993896,-0.0253007,0.186516
STH,Temp,NE11,NE22
0.789453208447,345.149993896,0.631425,0.629254
0.79198294878,345.149993896,0.643683,0.628552
0.79630446434,347.770843506,0.460159,0.8137
0.935265958309,349.856536865,0.24925,0.770724
1.21189594269,350.149993896,0.114656,0.54354
1.48623394966,350.149993896,-0.0359604,0.20959
STH,Temp,NE11,NE22
0.786128401756,345.149993896,0.63265,0.633127
0.788138687611,345.149993896,0.654808,0.630055
0.875286877155,346.770843506,0.429007,0.675602
0.864408969879,350.856536865,0.268163,0.917514
1.20948302746,350.149993896,0.117294,0.545765
1.49690508842,350.149993896,-0.0309081,0.194781
STH,Temp,NE11,NE22
0.759592652321,345.149993896,0.66128,0.667789
0.780151128769,345.149993896,0.652977,0.649069
0.871316850185,346.770843506,0.431877,0.680904
0.919054746628,349.856536865,0.240999,0.818052
1.15289616585,351.149993896,0.126239,0.617531
1.50790429115,350.149993896,-0.0273694,0.189622
STH,Temp,NE11,NE22
0.767360210419,345.149993896,0.644492,0.660838
0.776180505753,345.149993896,0.654737,0.654498
0.868945658207,346.770843506,0.430297,0.685825
0.913006484509,349.856536865,0.248405,0.828063
1.1947542429,350.149993896,0.115945,0.562881
1.47548413277,351.149993896,-0.017346,0.202707
STH,Temp,NE11,NE22
0.767360210419,345.149993896,0.644492,0.660838
0.776180505753,345.149993896,0.654737,0.654498
0.868945658207,346.770843506,0.430297,0.685825
0.913006484509,349.856536865,0.248405,0.828063
1.1947542429,350.149993896,0.115945,0.562881
1.47548413277,351.149993896,-0.017346,0.202707
STH,Temp,NE11,NE22
0.679699480534,346.149993896,0.773304,0.758728
0.776999473572,345.149993896,0.637046,0.675789
0.827208101749,347.430389404,0.455407,0.739124
0.941814303398,349.755889893,0.241529,0.761726
1.2097338438,350.149993896,0.113452,0.546558
1.51120889187,350.149993896,-0.0189854,0.183484
STH,Temp,NE11,NE22
0.839342713356,345.149993896,0.562493,0.578642
0.670355439186,346.149993896,0.819031,0.74118
0.846624791622,347.430389404,0.455648,0.692639
0.951607644558,349.755889893,0.24529,0.740222
1.21286094189,350.149993896,0.113871,0.544687
1.51324570179,350.149993896,-0.0180334,0.179251
STH,Temp,NE11,NE22
0.819618999958,345.149993896,0.595295,0.59972
0.80781930685,345.149993896,0.632768,0.608574
0.742297887802,348.430389404,0.48529,0.928257
0.964834034443,349.755889893,0.237008,0.716265
1.2253985405,350.149993896,0.115054,0.522695
1.51502859592,350.149993896,-0.0197703,0.175584
STH,Temp,NE11,NE22
0.813237369061,345.149993896,0.599504,0.606071
0.798039197922,345.149993896,0.651059,0.614657
0.827157318592,347.430389404,0.444953,0.756906
0.885143637657,350.755889893,0.262727,0.869497
1.22047138214,350.149993896,0.11569,0.532033
1.5119997263,350.149993896,-0.0306136,0.177547
STH,Temp,NE11,NE22
0.799959659576,345.149993896,0.612896,0.618662
0.789769113064,345.149993896,0.652068,0.625218
0.824830889702,347.430389404,0.445932,0.763578
0.940844237804,349.755889893,0.238079,0.770632
1.16260349751,351.149993896,0.118959,0.608438
1.50879192352,350.149993896,-0.026027,0.189076
STH,Temp,NE11,NE22
0.794059813023,345.149993896,0.616122,0.62532
