0.30837563451776645, 0.486, 0.524, 0.852, 1.123, 1.349, 1.576,350.15,350.15,350.15,350.15,350.15,350.15, 1.079, 0.984, 0.503, 0.216, 0.107,-0.045, 1.072,   1.0, 0.622, 0.466, 0.377, 0.149
0.2780580075662043, 0.441, 0.535, 0.866, 1.129, 1.355, 1.586,351.15,350.15,350.15,350.15,350.15,350.15, 1.185, 0.962,   0.5, 0.219, 0.109, -0.05, 1.183, 0.978, 0.597, 0.464, 0.372,  0.14
0.3060453400503778,  0.52, 0.486, 0.872, 1.137, 1.358, 1.588,350.15,351.15,350.15,350.15,350.15,350.15, 1.001, 1.107, 0.503, 0.214, 0.109,-0.045,   1.0, 1.029, 0.581,  0.45,  0.37,  0.14
0.3148962916404777, 0.501, 0.529, 0.804, 1.139, 1.367, 1.591,350.15,350.15,351.15,350.15,350.15,350.15, 1.045, 0.967, 0.518, 0.212, 0.104,-0.052, 1.049, 1.007, 0.704, 0.448, 0.366, 0.141
0.3155248271527341, 0.502,  0.53, 0.857, 1.074,  1.36, 1.591,350.15,350.15,350.15,351.15,350.15,350.15, 1.039, 0.987, 0.495, 0.223, 0.105, -0.05, 1.044, 0.979, 0.621, 0.528, 0.367, 0.139
0.30837004405286345,  0.49, 0.529, 0.857,  1.13, 1.307, 1.589,350.15,350.15,350.15,350.15,351.15,350.15, 1.069, 0.984, 0.502, 0.213, 0.115,-0.048, 1.076,  0.98, 0.614, 0.462, 0.418,  0.14
0.3119795003203075, 0.487, 0.525, 0.856, 1.124, 1.357, 1.561,350.15,350.15,350.15,350.15,350.15,351.15, 1.073, 0.988,   0.5, 0.215, 0.102,-0.032, 1.084, 0.989, 0.617, 0.464, 0.377, 0.153
0.32869785082174463, 0.521,  0.52, 0.845, 1.118,  1.35, 1.582,349.796,350.126,350.15,350.15,350.147,350.15, 0.993, 1.012, 0.503, 0.218, 0.105,-0.037, 1.008, 0.992, 0.635, 0.472, 0.385, 0.136
0.2806026365348399, 0.447, 0.528,  0.86, 1.126, 1.352, 1.593,350.796,350.126,350.15,350.15,350.147,350.15,  1.16, 0.981,   0.5, 0.216, 0.111,-0.049, 1.179, 0.985, 0.606, 0.461, 0.375, 0.137
0.3034700315457413, 0.551, 0.481, 0.868, 1.133, 1.358, 1.585,349.796,351.126,350.15,350.15,350.147,350.15, 0.938, 1.116, 0.502, 0.216, 0.106,-0.048, 0.951, 1.054, 0.591, 0.453,  0.37, 0.139
0.32976714915040906, 0.534, 0.524,   0.8, 1.134, 1.363, 1.589,349.796,350.126,351.15,350.15,350.147,350.15, 0.968,   1.0, 0.519, 0.215, 0.108,-0.049, 0.981, 0.997, 0.711,  0.45, 0.367,  0.14
0.33123821495914524, 0.531, 0.527, 0.851,  1.07, 1.358, 1.591,349.796,350.126,350.15,351.15,350.147,350.15, 0.974, 0.996, 0.495, 0.227, 0.109,-0.043, 0.989, 0.983, 0.633, 0.535, 0.371,  0.13
0.33018273471959675, 0.527, 0.524, 0.852, 1.123, 1.304, 1.587,349.796,350.126,350.15,350.15,351.147,350.15,  0.98, 0.984, 0.495, 0.215,  0.11, -0.04, 1.004, 1.006, 0.631, 0.467,  0.42, 0.139
0.33376205787781354, 0.522, 0.519, 0.847, 1.119,  1.35, 1.555,349.796,350.126,350.15,350.15,350.147,351.15,  0.99, 1.012, 0.501, 0.215, 0.101,-0.021, 1.009, 0.997, 0.634, 0.473, 0.381, 0.157
0.32614213197969544, 0.554, 0.514, 0.834, 1.109,  1.34, 1.576,349.273,349.87,350.15,350.15,350.15,350.15, 0.937, 1.023, 0.505, 0.221,  0.11,-0.046, 0.946, 1.013, 0.655, 0.483, 0.389, 0.142
   0.3, 0.477, 0.536, 0.847, 1.116, 1.349,  1.59,350.273,349.87,350.15,350.15,350.15,350.15, 1.099, 0.965, 0.503, 0.218, 0.106,-0.044, 1.097, 0.972, 0.632, 0.473, 0.383, 0.137
0.3048162230671736, 0.585, 0.481, 0.856, 1.126, 1.352, 1.578,349.273,350.87,350.15,350.15,350.15,350.15, 0.883, 1.127, 0.504, 0.215, 0.108,-0.048, 0.885, 1.042, 0.612, 0.463, 0.377, 0.148
0.3308032890575585, 0.576, 0.523, 0.786, 1.127, 1.354, 1.581,349.273,349.87,351.15,350.15,350.15,350.15, 0.908, 1.013, 0.523, 0.214, 0.108,-0.049,   0.9, 0.992, 0.738, 0.462, 0.374, 0.144
0.3312302839116719,  0.57, 0.525,  0.84,  1.06, 1.354, 1.585,349.273,349.87,350.15,351.15,350.15,350.15, 0.908, 1.015, 0.497, 0.228, 0.104,-0.034, 0.921, 0.982, 0.649, 0.546, 0.377, 0.129
0.32659507264687304,  0.56, 0.517, 0.839, 1.115,   1.3, 1.583,349.273,349.87,350.15,350.15,351.15,350.15, 0.935, 1.025, 0.501, 0.213, 0.112,-0.039, 0.924, 0.999, 0.646,  0.48, 0.425, 0.144
0.3331189710610933, 0.562, 0.518, 0.835,  1.11, 1.343, 1.555,349.273,349.87,350.15,350.15,350.15,351.15,  0.92, 1.023, 0.502, 0.215, 0.103,-0.028, 0.934, 0.998, 0.655, 0.485, 0.388, 0.159
0.3284810126582278, 0.527, 0.519, 0.844, 1.117, 1.347,  1.58,349.678,350.068,350.15,350.15,350.147,350.15, 0.978, 1.011, 0.503, 0.216, 0.106,-0.047,   1.0, 0.998, 0.642, 0.478, 0.384, 0.142
0.2811320754716981, 0.447, 0.535, 0.857, 1.124, 1.352,  1.59,350.678,350.068,350.15,350.15,350.147,350.15, 1.163, 0.969,   0.5, 0.213, 0.111,-0.049, 1.169,  0.97, 0.612, 0.464, 0.374, 0.137
0.3044851547694251, 0.556, 0.482, 0.866, 1.132, 1.359, 1.583,349.678,351.068,350.15,350.15,350.147,350.15, 0.928, 1.113, 0.505, 0.217, 0.105, -0.03, 0.943, 1.047, 0.592, 0.454,  0.37, 0.123
0.3322824716267339, 0.544, 0.527, 0.797, 1.135, 1.361, 1.586,349.678,350.068,351.15,350.15,350.147,350.15, 0.947, 1.003, 0.521, 0.213,  0.11,-0.043, 0.969, 0.984, 0.717, 0.453, 0.366, 0.142
0.33185840707964603, 0.535, 0.525, 0.849, 1.069,  1.36, 1.582,349.678,350.068,350.15,351.15,350.147,350.15, 0.971, 1.007, 0.501, 0.225, 0.107,-0.042,  0.98, 0.982, 0.631, 0.537,  0.37, 0.142
0.3352272727272727, 0.534, 0.531, 0.847,  1.12, 1.307, 1.584,349.678,350.068,350.15,350.15,351.147,350.15, 0.967, 0.982, 0.497, 0.218, 0.113,-0.045, 0.985, 0.985, 0.632,  0.47, 0.421, 0.145
0.3361182519280206, 0.528, 0.523, 0.843, 1.118, 1.349, 1.556,349.678,350.068,350.15,350.15,350.147,351.15, 0.982, 1.007,   0.5, 0.217, 0.105,-0.035, 0.995, 0.987, 0.641, 0.471,  0.38, 0.151
0.3284810126582278, 0.539, 0.519, 0.839, 1.114, 1.345,  1.58,349.476,349.969,350.15,350.15,350.149,350.15, 0.962, 1.024, 0.505, 0.218, 0.107,-0.046, 0.973, 0.992, 0.646, 0.479, 0.385, 0.143
0.2918238993710692, 0.464, 0.537, 0.851,  1.12, 1.348,  1.59,350.476,349.969,350.15,350.15,350.149,350.15, 1.124, 0.968, 0.504, 0.218, 0.108,-0.046, 1.133, 0.964, 0.625, 0.471, 0.381, 0.138
0.3022082018927445,  0.57, 0.479, 0.861, 1.128, 1.354, 1.585,349.476,350.969,350.15,350.15,350.149,350.15, 0.903, 1.136, 0.501, 0.216, 0.107,-0.035, 0.918, 1.041, 0.602, 0.459, 0.374, 0.135
0.33785529715762275, 0.561, 0.523, 0.792, 1.128, 1.362, 1.548,349.476,349.969,351.15,350.15,350.149,350.15, 0.928,  1.02, 0.518, 0.214,   0.1,-0.043,  0.93, 0.983, 0.731, 0.458,  0.37, 0.172
0.3293375394321767, 0.555, 0.522, 0.845, 1.066, 1.355, 1.585,349.476,349.969,350.15,351.15,350.149,350.15, 0.935, 1.006, 0.494, 0.225, 0.107,-0.045,  0.94,   1.0, 0.643, 0.538, 0.375, 0.136
0.3316487681617183, 0.544, 0.525, 0.842, 1.116, 1.304, 1.583,349.476,349.969,350.15,350.15,351.149,350.15, 0.956, 1.005, 0.501, 0.214, 0.109,-0.036, 0.962, 0.988, 0.646, 0.476, 0.424, 0.141
0.338302009073234, 0.545, 0.522, 0.839, 1.112, 1.348, 1.543,349.476,349.969,350.15,350.15,350.149,351.15, 0.951, 1.006, 0.505, 0.215, 0.097,-0.045, 0.961, 0.996, 0.649, 0.478, 0.385, 0.174
0.331222292590247, 0.525, 0.523, 0.842, 1.117, 1.345, 1.579,349.634,350.047,350.15,350.15,350.148,350.15, 0.983, 1.014, 0.501, 0.214, 0.111,-0.045, 0.997,  0.98, 0.641, 0.477, 0.381,  0.14
0.28814627994955866, 0.457,  0.53, 0.855, 1.126, 1.349, 1.586,350.634,350.047,350.15,350.15,350.148,350.15, 1.158,  0.97,   0.5, 0.212, 0.111,-0.046, 1.131, 0.987, 0.617, 0.466, 0.378, 0.141
0.3059418457648546, 0.558, 0.484, 0.863,  1.13, 1.356, 1.582,349.634,351.047,350.15,350.15,350.148,350.15, 0.925, 1.108, 0.501, 0.215, 0.107,-0.049, 0.937, 1.044, 0.599, 0.458, 0.371, 0.137
0.3299684542586751, 0.544, 0.523, 0.797, 1.133, 1.358, 1.585,349.634,350.047,351.15,350.15,350.148,350.15, 0.954, 1.012, 0.518, 0.214, 0.107,-0.045, 0.961, 0.991, 0.719, 0.453,  0.37,  0.14
0.3289224952741021, 0.533, 0.522, 0.846,  1.07, 1.354, 1.587,349.634,350.047,350.15,351.15,350.148,350.15, 0.979, 0.999, 0.498, 0.223, 0.111,-0.043, 0.976, 0.999, 0.639, 0.536, 0.374, 0.135
0.3324905183312263, 0.533, 0.526, 0.846, 1.122, 1.307, 1.582,349.634,350.047,350.15,350.15,351.148,350.15, 0.978, 0.989, 0.494, 0.212, 0.112,-0.047, 0.976, 0.997,  0.64,  0.47, 0.421, 0.145
0.33376205787781354, 0.528, 0.519, 0.844, 1.115, 1.349, 1.555,349.634,350.047,350.15,350.15,350.148,351.15, 0.981, 1.001, 0.503, 0.216, 0.104,-0.036, 0.991, 1.011, 0.636, 0.475, 0.379,  0.16
0.344294003868472, 0.649, 0.534, 0.801, 1.104, 1.309, 1.551,347.902,348.811,349.848,349.595,350.15,350.15,  0.79, 1.023, 0.505, 0.213, 0.106,-0.026,   0.8, 0.956, 0.726, 0.497, 0.425, 0.158
0.339297124600639, 0.531, 0.555, 0.814, 1.114, 1.314, 1.565,348.902,348.811,349.848,349.595,350.15,350.15,  0.99, 0.929, 0.499, 0.208,  0.11,-0.044, 0.988, 0.961, 0.699, 0.485, 0.414, 0.149
0.3117382937780629, 0.689, 0.486, 0.828, 1.119, 1.318, 1.559,347.902,349.811,349.848,349.595,350.15,350.15,  0.73, 1.126, 0.503, 0.212, 0.107, -0.03, 0.748, 1.042,  0.67, 0.472, 0.409, 0.158
0.34974424552429667, 0.674, 0.547, 0.754, 1.122, 1.325, 1.564,347.902,348.811,350.848,349.595,350.15,350.15,  0.76, 1.014, 0.531, 0.215,  0.11,-0.041, 0.761, 0.929, 0.817, 0.472, 0.408, 0.149
0.3454661558109834, 0.658, 0.541, 0.811, 1.052,  1.32, 1.566,347.902,348.811,349.848,350.595,350.15,350.15, 0.777, 1.013, 0.499, 0.224, 0.109,-0.033, 0.783, 0.944, 0.713, 0.563, 0.409, 0.147
0.3418204964990452, 0.664, 0.537, 0.806, 1.107, 1.266, 1.571,347.902,348.811,349.848,349.595,351.15,350.15,  0.78, 1.018, 0.501, 0.213, 0.115,-0.031, 0.761, 0.952,  0.72, 0.491, 0.461,  0.15
